id,time,sum_flow,avg_speed
R002_S2,2019-04-27 17:45:00,6,6.0
R002_S4,2019-04-27 17:45:00,49,20.1020408163265
R002_S5,2019-04-27 17:45:00,94,16.1808510638298
R003_SM7,2019-04-27 17:45:00,116,30.4463519313305
R003_SM8,2019-04-27 17:45:00,48,11.40625
R003_SM9,2019-04-27 17:45:00,48,12.5520833333333
R028_S1,2019-04-27 17:45:00,65,15.3230769230769
R028_S2,2019-04-27 17:45:00,4,0.25
R028_S3,2019-04-27 17:45:00,53,35.9622641509434
R029_S1,2019-04-27 17:45:00,30,12.0833333333333
R029_S2,2019-04-27 17:45:00,49,23.3571428571429
R030_S2,2019-04-27 17:45:00,87,29.448275862069
R031_S1,2019-04-27 17:45:00,45,16.7
R031_S2,2019-04-27 17:45:00,18,13.09375
R032_S2,2019-04-27 17:45:00,23,11.1555555555556
R032_SM46,2019-04-27 17:45:00,17,17.6764705882353
R069_S1,2019-04-27 17:45:00,40,40.5555555555556
R069_S4,2019-04-27 17:45:00,153,16.6241830065359
R069_SM67,2019-04-27 17:45:00,129,19.1969111969112
R071_S1,2019-04-27 17:45:00,0,0.0
R071_S2,2019-04-27 17:45:00,8,16.2941176470588
R074_S1,2019-04-27 17:45:00,4,2.875
R074_S3,2019-04-27 17:45:00,20,16.4390243902439
R077_S2,2019-04-27 17:45:00,17,16.5151515151515
R085_S1,2019-04-27 17:45:00,66,12.3030303030303
R085_S2,2019-04-27 17:45:00,19,10.2631578947368
R116_S1,2019-04-27 17:45:00,17,20.6176470588235
R116_S2,2019-04-27 17:45:00,18,21.5833333333333
R131_S1,2019-04-27 17:45:00,6,8.90909090909091
R131_S2,2019-04-27 17:45:00,131,29.1983122362869
R131_SM82,2019-04-27 17:45:00,158,23.9789473684211
R131_SM83,2019-04-27 17:45:00,212,33.6675392670157
R133_S2,2019-04-27 17:45:00,44,11.25
R133_S4,2019-04-27 17:45:00,47,33.0
R134_S1,2019-04-27 17:45:00,29,15.5454545454545
R134_S2,2019-04-27 17:45:00,41,18.9480519480519
R135_S1,2019-04-27 17:45:00,24,14.4081632653061
R135_S2,2019-04-27 17:45:00,17,17.2647058823529
R141_S1,2019-04-27 17:45:00,5,34.5454545454545
R141_S2,2019-04-27 17:45:00,2,23.5
R142_S1,2019-04-27 17:45:00,14,16.2413793103448
R142_S2,2019-04-27 17:45:00,136,18.7032967032967
R154_S1,2019-04-27 17:45:00,9,14.4444444444444
R001_SM1,2019-04-27 18:00:00,161,24.0159744408946
R001_SM2,2019-04-27 18:00:00,21,21.6190476190476
R001_SM3,2019-04-27 18:00:00,39,15.7402597402597
R002_S1,2019-04-27 18:00:00,30,13.3
R002_S2,2019-04-27 18:00:00,2,16.0
R002_S4,2019-04-27 18:00:00,58,22.3275862068966
R002_S5,2019-04-27 18:00:00,111,18.7027027027027
R003_SM7,2019-04-27 18:00:00,124,29.7458333333333
R003_SM8,2019-04-27 18:00:00,58,11.1228070175439
R003_SM9,2019-04-27 18:00:00,61,12.8739495798319
R028_S1,2019-04-27 18:00:00,65,15.8923076923077
R028_S2,2019-04-27 18:00:00,2,1.5
R028_S3,2019-04-27 18:00:00,84,36.5238095238095
R029_S1,2019-04-27 18:00:00,34,16.0909090909091
R029_S2,2019-04-27 18:00:00,42,23.0
R030_S2,2019-04-27 18:00:00,74,24.7162162162162
R031_S1,2019-04-27 18:00:00,44,17.6627906976744
R031_S2,2019-04-27 18:00:00,34,18.3965517241379
R032_S2,2019-04-27 18:00:00,25,10.3777777777778
R032_SM46,2019-04-27 18:00:00,15,12.6296296296296
R069_S1,2019-04-27 18:00:00,37,24.1780821917808
R069_S4,2019-04-27 18:00:00,175,16.8764705882353
R069_SM67,2019-04-27 18:00:00,124,20.8541666666667
R071_S1,2019-04-27 18:00:00,0,0.0
R071_S2,2019-04-27 18:00:00,16,20.59375
R074_S1,2019-04-27 18:00:00,6,2.91666666666667
R074_S3,2019-04-27 18:00:00,35,14.0422535211268
R077_S2,2019-04-27 18:00:00,26,14.0196078431373
R085_S1,2019-04-27 18:00:00,48,9.89583333333333
R085_S2,2019-04-27 18:00:00,26,8.88461538461539
R116_S1,2019-04-27 18:00:00,9,20.5555555555556
R116_S2,2019-04-27 18:00:00,16,17.8125
R131_S1,2019-04-27 18:00:00,6,7.58333333333333
R131_S2,2019-04-27 18:00:00,128,31.7550200803213
R131_SM82,2019-04-27 18:00:00,164,26.5440251572327
R131_SM83,2019-04-27 18:00:00,208,35.4019851116625
R133_S2,2019-04-27 18:00:00,46,10.3478260869565
R133_S4,2019-04-27 18:00:00,46,30.8260869565217
R134_S1,2019-04-27 18:00:00,39,16.2028985507246
R134_S2,2019-04-27 18:00:00,41,10.2916666666667
R135_S1,2019-04-27 18:00:00,28,12.875
R135_S2,2019-04-27 18:00:00,13,15.5555555555556
R141_S1,2019-04-27 18:00:00,7,23.8571428571429
R141_S2,2019-04-27 18:00:00,2,3.6
R142_S1,2019-04-27 18:00:00,23,14.3333333333333
R142_S2,2019-04-27 18:00:00,148,17.8780487804878
R154_S1,2019-04-27 18:00:00,14,7.28571428571429
R001_SM1,2019-04-27 18:15:00,152,26.8190789473684
R001_SM2,2019-04-27 18:15:00,20,24.2926829268293
R001_SM3,2019-04-27 18:15:00,35,15.943661971831
R002_S1,2019-04-27 18:15:00,23,15.2608695652174
R002_S2,2019-04-27 18:15:00,0,0.0
R002_S4,2019-04-27 18:15:00,58,22.2586206896552
R002_S5,2019-04-27 18:15:00,134,19.1492537313433
R003_SM7,2019-04-27 18:15:00,115,29.2869565217391
R003_SM8,2019-04-27 18:15:00,44,12.6022727272727
R003_SM9,2019-04-27 18:15:00,49,13.4343434343434
R028_S1,2019-04-27 18:15:00,48,15.875
R028_S2,2019-04-27 18:15:00,6,16.3333333333333
R028_S3,2019-04-27 18:15:00,48,44.4583333333333
R029_S1,2019-04-27 18:15:00,20,16.4146341463415
R029_S2,2019-04-27 18:15:00,38,19.8684210526316
R030_S2,2019-04-27 18:15:00,70,26.6571428571429
R031_S1,2019-04-27 18:15:00,32,16.703125
R031_S2,2019-04-27 18:15:00,29,19.3103448275862
R032_S2,2019-04-27 18:15:00,21,10.8809523809524
R032_SM46,2019-04-27 18:15:00,15,13.0
R069_S1,2019-04-27 18:15:00,35,39.2676056338028
R069_S4,2019-04-27 18:15:00,162,17.96
R069_SM67,2019-04-27 18:15:00,124,20.4435483870968
R071_S1,2019-04-27 18:15:00,1,39.5
R071_S2,2019-04-27 18:15:00,16,25.0909090909091
R074_S1,2019-04-27 18:15:00,3,5.66666666666667
R074_S3,2019-04-27 18:15:00,33,14.5151515151515
R077_S2,2019-04-27 18:15:00,19,13.7837837837838
R085_S1,2019-04-27 18:15:00,44,8.45454545454546
R085_S2,2019-04-27 18:15:00,10,8.9
R116_S1,2019-04-27 18:15:00,12,20.44
R116_S2,2019-04-27 18:15:00,21,19.3333333333333
R131_S1,2019-04-27 18:15:00,1,13.6666666666667
R131_S2,2019-04-27 18:15:00,121,36.9188034188034
R131_SM82,2019-04-27 18:15:00,141,30.2554744525547
R131_SM83,2019-04-27 18:15:00,187,36.4419889502762
R133_S2,2019-04-27 18:15:00,36,9.75
R133_S4,2019-04-27 18:15:00,42,25.5238095238095
R134_S1,2019-04-27 18:15:00,31,16.1639344262295
R134_S2,2019-04-27 18:15:00,38,15.6756756756757
R135_S1,2019-04-27 18:15:00,15,15.5666666666667
R135_S2,2019-04-27 18:15:00,23,16.6086956521739
R141_S1,2019-04-27 18:15:00,3,19.1666666666667
R141_S2,2019-04-27 18:15:00,0,55.0
R142_S1,2019-04-27 18:15:00,19,12.6315789473684
R142_S2,2019-04-27 18:15:00,159,17.5360501567398
R154_S1,2019-04-27 18:15:00,10,2.2
R001_SM1,2019-04-27 18:30:00,151,24.962457337884
R001_SM2,2019-04-27 18:30:00,21,21.8333333333333
R001_SM3,2019-04-27 18:30:00,37,16.6944444444444
R002_S1,2019-04-27 18:30:00,24,8.875
R002_S2,2019-04-27 18:30:00,7,5.57142857142857
R002_S4,2019-04-27 18:30:00,51,22.4313725490196
R002_S5,2019-04-27 18:30:00,111,20.1531531531532
R003_SM7,2019-04-27 18:30:00,92,32.2717391304348
R003_SM8,2019-04-27 18:30:00,56,10.6991150442478
R003_SM9,2019-04-27 18:30:00,48,13.2371134020619
R028_S1,2019-04-27 18:30:00,52,18.4807692307692
R028_S2,2019-04-27 18:30:00,5,28.6
R028_S3,2019-04-27 18:30:00,48,44.2083333333333
R029_S1,2019-04-27 18:30:00,27,14.9259259259259
R029_S2,2019-04-27 18:30:00,40,24.5802469135802
R030_S2,2019-04-27 18:30:00,67,32.4776119402985
R031_S1,2019-04-27 18:30:00,39,15.3421052631579
R031_S2,2019-04-27 18:30:00,33,18.8615384615385
R032_S2,2019-04-27 18:30:00,22,10.8888888888889
R032_SM46,2019-04-27 18:30:00,11,12.2272727272727
R069_S1,2019-04-27 18:30:00,35,23.7887323943662
R069_S4,2019-04-27 18:30:00,159,17.6603773584906
R069_SM67,2019-04-27 18:30:00,125,21.0557768924303
R071_S1,2019-04-27 18:30:00,0,0.0
R071_S2,2019-04-27 18:30:00,9,27.3157894736842
R074_S1,2019-04-27 18:30:00,3,1.71428571428571
R074_S3,2019-04-27 18:30:00,25,14.1176470588235
R077_S2,2019-04-27 18:30:00,19,13.7368421052632
R085_S1,2019-04-27 18:30:00,46,8.89130434782609
R085_S2,2019-04-27 18:30:00,23,7.39130434782609
R116_S1,2019-04-27 18:30:00,11,17.5652173913043
R116_S2,2019-04-27 18:30:00,14,17.5172413793103
R131_S1,2019-04-27 18:30:00,4,16.3333333333333
R131_S2,2019-04-27 18:30:00,118,35.3755458515284
R131_SM82,2019-04-27 18:30:00,130,28.3809523809524
R131_SM83,2019-04-27 18:30:00,163,37.0601265822785
R133_S2,2019-04-27 18:30:00,39,8.43589743589744
R133_S4,2019-04-27 18:30:00,43,29.7209302325581
R134_S1,2019-04-27 18:30:00,21,13.8421052631579
R134_S2,2019-04-27 18:30:00,35,12.546875
R135_S1,2019-04-27 18:30:00,14,15.0714285714286
R135_S2,2019-04-27 18:30:00,22,13.3777777777778
R141_S1,2019-04-27 18:30:00,4,32.6666666666667
R141_S2,2019-04-27 18:30:00,1,30.5
R142_S1,2019-04-27 18:30:00,18,14.1944444444444
R142_S2,2019-04-27 18:30:00,141,17.3626373626374
R154_S1,2019-04-27 18:30:00,6,4.5
R001_SM1,2019-04-27 18:45:00,134,28.4126394052045
R001_SM2,2019-04-27 18:45:00,21,21.3488372093023
R001_SM3,2019-04-27 18:45:00,32,20.3846153846154
R002_S1,2019-04-27 18:45:00,22,5.27272727272727
R002_S2,2019-04-27 18:45:00,4,11.0
R002_S4,2019-04-27 18:45:00,27,18.3703703703704
R002_S5,2019-04-27 18:45:00,106,19.7924528301887
R003_SM7,2019-04-27 18:45:00,92,31.6648648648649
R003_SM8,2019-04-27 18:45:00,40,10.5432098765432
R003_SM9,2019-04-27 18:45:00,41,12.9512195121951
R028_S1,2019-04-27 18:45:00,43,14.6511627906977
R028_S2,2019-04-27 18:45:00,2,0.5
R028_S3,2019-04-27 18:45:00,61,41.8688524590164
R029_S1,2019-04-27 18:45:00,24,9.36734693877551
R029_S2,2019-04-27 18:45:00,39,21.1794871794872
R030_S2,2019-04-27 18:45:00,53,24.3018867924528
R031_S1,2019-04-27 18:45:00,40,17.6375
R031_S2,2019-04-27 18:45:00,33,20.6969696969697
R032_S2,2019-04-27 18:45:00,17,10.3939393939394
R032_SM46,2019-04-27 18:45:00,12,14.92
R069_S1,2019-04-27 18:45:00,31,38.2222222222222
R069_S4,2019-04-27 18:45:00,145,17.5206896551724
R069_SM67,2019-04-27 18:45:00,108,19.8110599078341
R071_S1,2019-04-27 18:45:00,0,0.0
R071_S2,2019-04-27 18:45:00,9,15.8888888888889
R074_S1,2019-04-27 18:45:00,2,3.6
R074_S3,2019-04-27 18:45:00,21,10.9761904761905
R077_S2,2019-04-27 18:45:00,17,15.3125
R085_S1,2019-04-27 18:45:00,39,9.69230769230769
R085_S2,2019-04-27 18:45:00,15,8.26666666666667
R116_S1,2019-04-27 18:45:00,16,22.75
R116_S2,2019-04-27 18:45:00,18,24.1621621621622
R131_S1,2019-04-27 18:45:00,4,8.0
R131_S2,2019-04-27 18:45:00,97,33.75
R131_SM82,2019-04-27 18:45:00,109,28.5
R131_SM83,2019-04-27 18:45:00,171,37.171686746988
R133_S2,2019-04-27 18:45:00,32,8.875
R133_S4,2019-04-27 18:45:00,48,29.9166666666667
R134_S1,2019-04-27 18:45:00,31,14.0535714285714
R134_S2,2019-04-27 18:45:00,42,14.0789473684211
R135_S1,2019-04-27 18:45:00,21,14.046511627907
R135_S2,2019-04-27 18:45:00,19,16.8461538461538
R141_S1,2019-04-27 18:45:00,4,23.625
R141_S2,2019-04-27 18:45:00,1,12.0
R142_S1,2019-04-27 18:45:00,15,16.6129032258065
R142_S2,2019-04-27 18:45:00,138,19.4710144927536
R154_S1,2019-04-27 18:45:00,9,12.8888888888889
R001_SM1,2019-04-27 19:00:00,144,25.6481481481481
R001_SM2,2019-04-27 19:00:00,18,20.3235294117647
R001_SM3,2019-04-27 19:00:00,37,15.4142857142857
R002_S1,2019-04-27 19:00:00,20,8.15
R002_S2,2019-04-27 19:00:00,4,5.0
R002_S4,2019-04-27 19:00:00,31,19.1290322580645
R002_S5,2019-04-27 19:00:00,116,19.2844827586207
R003_SM7,2019-04-27 19:00:00,106,31.9271844660194
R003_SM8,2019-04-27 19:00:00,42,11.421686746988
R003_SM9,2019-04-27 19:00:00,48,12.7978723404255
R028_S1,2019-04-27 19:00:00,40,11.3
R028_S2,2019-04-27 19:00:00,4,12.0
R028_S3,2019-04-27 19:00:00,42,35.9047619047619
R029_S1,2019-04-27 19:00:00,25,17.1836734693878
R029_S2,2019-04-27 19:00:00,33,22.1230769230769
R030_S2,2019-04-27 19:00:00,69,37.3478260869565
R031_S1,2019-04-27 19:00:00,33,18.2539682539683
R031_S2,2019-04-27 19:00:00,23,19.1590909090909
R032_S2,2019-04-27 19:00:00,18,9.91428571428571
R032_SM46,2019-04-27 19:00:00,14,13.8148148148148
R069_S1,2019-04-27 19:00:00,30,25.5689655172414
R069_S4,2019-04-27 19:00:00,140,18.7047970479705
R069_SM67,2019-04-27 19:00:00,108,22.0956937799043
R071_S1,2019-04-27 19:00:00,0,0.0
R071_S2,2019-04-27 19:00:00,14,17.4137931034483
R074_S1,2019-04-27 19:00:00,3,2.28571428571429
R074_S3,2019-04-27 19:00:00,28,13.375
R077_S2,2019-04-27 19:00:00,20,13.8
R085_S1,2019-04-27 19:00:00,35,11.1428571428571
R085_S2,2019-04-27 19:00:00,6,6.66666666666667
R116_S1,2019-04-27 19:00:00,9,11.0
R116_S2,2019-04-27 19:00:00,13,24.7777777777778
R131_S1,2019-04-27 19:00:00,2,4.2
R131_S2,2019-04-27 19:00:00,91,31.0909090909091
R131_SM82,2019-04-27 19:00:00,104,27.980198019802
R131_SM83,2019-04-27 19:00:00,174,36.9436201780415
R133_S2,2019-04-27 19:00:00,33,9.36363636363636
R133_S4,2019-04-27 19:00:00,41,27.6829268292683
R134_S1,2019-04-27 19:00:00,26,16.5581395348837
R134_S2,2019-04-27 19:00:00,33,14.2075471698113
R135_S1,2019-04-27 19:00:00,20,13.175
R135_S2,2019-04-27 19:00:00,18,13.7777777777778
R141_S1,2019-04-27 19:00:00,5,32.5454545454545
R141_S2,2019-04-27 19:00:00,2,8.25
R142_S1,2019-04-27 19:00:00,16,17.4516129032258
R142_S2,2019-04-27 19:00:00,122,17.640350877193
R154_S1,2019-04-27 19:00:00,9,4.22222222222222
R001_SM1,2019-04-27 19:15:00,129,27.7490347490347
R001_SM2,2019-04-27 19:15:00,19,25.8157894736842
R001_SM3,2019-04-27 19:15:00,26,18.9245283018868
R002_S1,2019-04-27 19:15:00,20,11.05
R002_S2,2019-04-27 19:15:00,0,0.0
R002_S4,2019-04-27 19:15:00,26,18.7307692307692
R002_S5,2019-04-27 19:15:00,82,22.7926829268293
R003_SM7,2019-04-27 19:15:00,90,34.7845303867403
R003_SM8,2019-04-27 19:15:00,33,11.1194029850746
R003_SM9,2019-04-27 19:15:00,37,12.5866666666667
R028_S1,2019-04-27 19:15:00,33,10.4242424242424
R028_S2,2019-04-27 19:15:00,5,17.6
R028_S3,2019-04-27 19:15:00,35,30.8571428571429
R029_S1,2019-04-27 19:15:00,17,23.2
R029_S2,2019-04-27 19:15:00,30,21.3833333333333
R030_S2,2019-04-27 19:15:00,46,32.3695652173913
R031_S1,2019-04-27 19:15:00,24,21.0212765957447
R031_S2,2019-04-27 19:15:00,23,22.9111111111111
R032_S2,2019-04-27 19:15:00,16,11.6875
R032_SM46,2019-04-27 19:15:00,10,9.95238095238095
R069_S1,2019-04-27 19:15:00,26,28.3269230769231
R069_S4,2019-04-27 19:15:00,126,18.0396825396825
R069_SM67,2019-04-27 19:15:00,98,22.1370558375635
R071_S1,2019-04-27 19:15:00,0,0.0
R071_S2,2019-04-27 19:15:00,8,18.25
R074_S1,2019-04-27 19:15:00,3,5.2
R074_S3,2019-04-27 19:15:00,26,12.6603773584906
R077_S2,2019-04-27 19:15:00,15,16.7241379310345
R085_S1,2019-04-27 19:15:00,28,8.75
R085_S2,2019-04-27 19:15:00,7,4.85714285714286
R116_S1,2019-04-27 19:15:00,11,19.5217391304348
R116_S2,2019-04-27 19:15:00,13,28.1481481481481
R131_S1,2019-04-27 19:15:00,3,9.66666666666667
R131_S2,2019-04-27 19:15:00,91,36.4318181818182
R131_SM82,2019-04-27 19:15:00,98,32.6753926701571
R131_SM83,2019-04-27 19:15:00,144,38.3297491039427
R133_S2,2019-04-27 19:15:00,26,8.73076923076923
R133_S4,2019-04-27 19:15:00,45,33.0222222222222
R134_S1,2019-04-27 19:15:00,21,19.4
R134_S2,2019-04-27 19:15:00,28,14.2452830188679
R135_S1,2019-04-27 19:15:00,11,12.0
R135_S2,2019-04-27 19:15:00,19,18.1025641025641
R141_S1,2019-04-27 19:15:00,1,15.6666666666667
R141_S2,2019-04-27 19:15:00,1,43.0
R142_S1,2019-04-27 19:15:00,17,13.7714285714286
R142_S2,2019-04-27 19:15:00,135,17.1666666666667
R154_S1,2019-04-27 19:15:00,7,6.14285714285714
R001_SM1,2019-04-27 19:30:00,132,28.7660377358491
R001_SM2,2019-04-27 19:30:00,14,24.9310344827586
R001_SM3,2019-04-27 19:30:00,22,16.9333333333333
R002_S1,2019-04-27 19:30:00,11,5.0
R002_S2,2019-04-27 19:30:00,0,0.0
R002_S4,2019-04-27 19:30:00,15,20.2
R002_S5,2019-04-27 19:30:00,110,20.9181818181818
R003_SM7,2019-04-27 19:30:00,93,35.6844919786096
R003_SM8,2019-04-27 19:30:00,37,10.2972972972973
R003_SM9,2019-04-27 19:30:00,29,11.8448275862069
R028_S1,2019-04-27 19:30:00,24,15.4166666666667
R028_S2,2019-04-27 19:30:00,3,0.333333333333333
R028_S3,2019-04-27 19:30:00,32,42.46875
R029_S1,2019-04-27 19:30:00,17,16.1142857142857
R029_S2,2019-04-27 19:30:00,27,24.8727272727273
R030_S2,2019-04-27 19:30:00,53,32.3396226415094
R031_S1,2019-04-27 19:30:00,27,16.2037037037037
R031_S2,2019-04-27 19:30:00,19,22.7435897435897
R032_S2,2019-04-27 19:30:00,14,10.9310344827586
R032_SM46,2019-04-27 19:30:00,6,14.3846153846154
R069_S1,2019-04-27 19:30:00,29,27.5689655172414
R069_S4,2019-04-27 19:30:00,114,19.0043668122271
R069_SM67,2019-04-27 19:30:00,91,21.8907103825137
R071_S2,2019-04-27 19:30:00,9,34.3333333333333
R074_S1,2019-04-27 19:30:00,1,1.33333333333333
R074_S3,2019-04-27 19:30:00,19,16.974358974359
R077_S2,2019-04-27 19:30:00,11,13.0454545454545
R085_S1,2019-04-27 19:30:00,17,5.05882352941176
R085_S2,2019-04-27 19:30:00,5,4.8
R116_S1,2019-04-27 19:30:00,7,20.2
R116_S2,2019-04-27 19:30:00,14,10.6071428571429
R131_S1,2019-04-27 19:30:00,3,10.7142857142857
R131_S2,2019-04-27 19:30:00,80,37.2903225806452
R131_SM82,2019-04-27 19:30:00,85,31.1757575757576
R131_SM83,2019-04-27 19:30:00,121,40.6510638297872
R133_S2,2019-04-27 19:30:00,28,9.89285714285714
R133_S4,2019-04-27 19:30:00,35,37.2285714285714
R134_S1,2019-04-27 19:30:00,15,13.5555555555556
R134_S2,2019-04-27 19:30:00,22,11.775
R135_S1,2019-04-27 19:30:00,8,11.2941176470588
R135_S2,2019-04-27 19:30:00,19,14.5
R141_S1,2019-04-27 19:30:00,2,33.0
R141_S2,2019-04-27 19:30:00,1,40.5
R142_S1,2019-04-27 19:30:00,15,14.2758620689655
R142_S2,2019-04-27 19:30:00,115,18.8526785714286
R154_S1,2019-04-27 19:30:00,13,11.8461538461538
R001_SM1,2019-04-27 19:45:00,101,31.8168316831683
R001_SM2,2019-04-27 19:45:00,13,32.2962962962963
R001_SM3,2019-04-27 19:45:00,26,16.9811320754717
R002_S1,2019-04-27 19:45:00,17,5.52941176470588
R002_S2,2019-04-27 19:45:00,0,0.0
R002_S4,2019-04-27 19:45:00,25,18.12
R002_S5,2019-04-27 19:45:00,76,24.9736842105263
R003_SM7,2019-04-27 19:45:00,83,34.8734939759036
R003_SM8,2019-04-27 19:45:00,26,13.9615384615385
R003_SM9,2019-04-27 19:45:00,28,13.6785714285714
R028_S1,2019-04-27 19:45:00,28,11.5
R028_S2,2019-04-27 19:45:00,3,0.0
R028_S3,2019-04-27 19:45:00,28,36.3928571428571
R029_S1,2019-04-27 19:45:00,16,12.7575757575758
R029_S2,2019-04-27 19:45:00,27,20.7777777777778
R030_S2,2019-04-27 19:45:00,38,32.7105263157895
R031_S1,2019-04-27 19:45:00,27,16.4545454545455
R031_S2,2019-04-27 19:45:00,27,27.5925925925926
R032_S2,2019-04-27 19:45:00,8,9.94117647058824
R032_SM46,2019-04-27 19:45:00,6,11.3846153846154
R069_S1,2019-04-27 19:45:00,16,35.3939393939394
R069_S4,2019-04-27 19:45:00,108,19.8571428571429
R069_SM67,2019-04-27 19:45:00,74,21.3513513513514
R071_S1,2019-04-27 19:45:00,0,0.0
R071_S2,2019-04-27 19:45:00,5,26.5
R074_S1,2019-04-27 19:45:00,3,4.28571428571429
R074_S3,2019-04-27 19:45:00,12,10.44
R077_S2,2019-04-27 19:45:00,14,16.5555555555556
R085_S1,2019-04-27 19:45:00,6,8.83333333333333
R085_S2,2019-04-27 19:45:00,8,3.0
R116_S1,2019-04-27 19:45:00,8,22.75
R116_S2,2019-04-27 19:45:00,11,21.6521739130435
R131_S1,2019-04-27 19:45:00,2,16.0
R131_S2,2019-04-27 19:45:00,78,35.2820512820513
R131_SM82,2019-04-27 19:45:00,80,31.7204968944099
R131_SM83,2019-04-27 19:45:00,100,41.745
R133_S2,2019-04-27 19:45:00,20,12.25
R133_S4,2019-04-27 19:45:00,40,35.5
R134_S1,2019-04-27 19:45:00,19,12.4411764705882
R134_S2,2019-04-27 19:45:00,22,9.25641025641026
R135_S1,2019-04-27 19:45:00,13,13.1923076923077
R135_S2,2019-04-27 19:45:00,14,15.3928571428571
R141_S1,2019-04-27 19:45:00,2,23.0
R141_S2,2019-04-27 19:45:00,1,17.5
R142_S1,2019-04-27 19:45:00,12,17.08
R142_S2,2019-04-27 19:45:00,109,20.4657534246575
R154_S1,2019-04-27 19:45:00,8,8.5
R001_SM1,2019-04-27 20:00:00,99,28.9114583333333
R001_SM2,2019-04-27 20:00:00,13,23.4615384615385
R001_SM3,2019-04-27 20:00:00,26,19.1730769230769
R002_S1,2019-04-27 20:00:00,9,5.22222222222222
R002_S2,2019-04-27 20:00:00,0,0.0
R002_S4,2019-04-27 20:00:00,21,17.2380952380952
R002_S5,2019-04-27 20:00:00,70,20.5857142857143
R003_SM7,2019-04-27 20:00:00,72,34.3103448275862
R003_SM8,2019-04-27 20:00:00,27,14.4444444444444
R003_SM9,2019-04-27 20:00:00,25,13.7058823529412
R028_S1,2019-04-27 20:00:00,16,10.625
R028_S2,2019-04-27 20:00:00,3,0.333333333333333
R028_S3,2019-04-27 20:00:00,35,34.4857142857143
R029_S1,2019-04-27 20:00:00,9,17.3888888888889
R029_S2,2019-04-27 20:00:00,17,25.5
R030_S2,2019-04-27 20:00:00,44,29.5909090909091
R031_S1,2019-04-27 20:00:00,22,16.25
R031_S2,2019-04-27 20:00:00,15,18.2068965517241
R032_S2,2019-04-27 20:00:00,8,9.29411764705882
R032_SM46,2019-04-27 20:00:00,8,17.1764705882353
R069_S1,2019-04-27 20:00:00,22,39.9555555555556
R069_S4,2019-04-27 20:00:00,95,22.6439790575916
R069_SM67,2019-04-27 20:00:00,72,23.6875
R071_S1,2019-04-27 20:00:00,0,0.0
R071_S2,2019-04-27 20:00:00,6,21.9230769230769
R074_S1,2019-04-27 20:00:00,3,2.83333333333333
R074_S3,2019-04-27 20:00:00,10,10.7
R077_S2,2019-04-27 20:00:00,9,14.1111111111111
R085_S1,2019-04-27 20:00:00,6,9.33333333333333
R085_S2,2019-04-27 20:00:00,7,5.71428571428571
R116_S1,2019-04-27 20:00:00,8,9.1875
R116_S2,2019-04-27 20:00:00,7,30.5714285714286
R131_S1,2019-04-27 20:00:00,2,6.5
R131_S2,2019-04-27 20:00:00,65,34.1307692307692
R131_SM82,2019-04-27 20:00:00,73,33.6232876712329
R131_SM83,2019-04-27 20:00:00,108,41.4331797235023
R133_S2,2019-04-27 20:00:00,11,12.9090909090909
R133_S4,2019-04-27 20:00:00,26,28.0384615384615
R134_S1,2019-04-27 20:00:00,10,12.1111111111111
R134_S2,2019-04-27 20:00:00,15,20.0384615384615
R135_S1,2019-04-27 20:00:00,9,14.1578947368421
R135_S2,2019-04-27 20:00:00,12,15.08
R141_S1,2019-04-27 20:00:00,3,45.2
R141_S2,2019-04-27 20:00:00,1,26.0
R142_S1,2019-04-27 20:00:00,15,16.5714285714286
R142_S2,2019-04-27 20:00:00,75,20.241134751773
R154_S1,2019-04-27 20:00:00,10,8.9
R001_SM1,2019-04-27 20:15:00,93,30.3204419889503
R001_SM2,2019-04-27 20:15:00,15,22.6333333333333
R001_SM3,2019-04-27 20:15:00,23,24.6739130434783
R002_S1,2019-04-27 20:15:00,8,4.0
R002_S2,2019-04-27 20:15:00,0,0.0
R002_S4,2019-04-27 20:15:00,14,19.5
R002_S5,2019-04-27 20:15:00,75,22.3066666666667
R003_SM7,2019-04-27 20:15:00,75,37.9066666666667
R003_SM8,2019-04-27 20:15:00,25,11.4117647058824
R003_SM9,2019-04-27 20:15:00,23,14.5652173913043
R028_S1,2019-04-27 20:15:00,24,11.5833333333333
R028_S2,2019-04-27 20:15:00,3,8.0
R028_S3,2019-04-27 20:15:00,27,34.1481481481481
R029_S1,2019-04-27 20:15:00,13,22.5769230769231
R029_S2,2019-04-27 20:15:00,20,23.4
R030_S2,2019-04-27 20:15:00,38,28.8421052631579
R031_S1,2019-04-27 20:15:00,19,23.8918918918919
R031_S2,2019-04-27 20:15:00,17,25.0909090909091
R032_S2,2019-04-27 20:15:00,10,12.8
R032_SM46,2019-04-27 20:15:00,6,8.30769230769231
R069_S1,2019-04-27 20:15:00,22,35.7333333333333
R069_S4,2019-04-27 20:15:00,101,20.9408866995074
R069_SM67,2019-04-27 20:15:00,62,24.088
R071_S2,2019-04-27 20:15:00,5,22.2727272727273
R074_S1,2019-04-27 20:15:00,1,4.0
R074_S3,2019-04-27 20:15:00,12,10.4166666666667
R077_S2,2019-04-27 20:15:00,10,14.3333333333333
R085_S1,2019-04-27 20:15:00,6,2.33333333333333
R085_S2,2019-04-27 20:15:00,7,3.42857142857143
R116_S1,2019-04-27 20:15:00,6,17.5384615384615
